library_id,citation,type,title_id,version_id,jurisdiction,topic,source,url,when_scraped,last_successful_scrape,status,error,source_status,content_format,government_register_url,content_url
100000061,First Home Owner Grant and Shared Equity Act 2000,primary_legislation,fmt:v2|2025-12-03,austlii:sha256:6e4055dfbc843db8351fd91e0d535da42bd55d1fc4105a930b913489306bc299,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/fhogasea2000406/,2025-12-30T00:12:52.597955Z,2025-12-30T00:14:22.694208Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-2000-021,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/fhogasea2000406.txt
100000062,Foreign Acquisitions and Takeovers Act 1975,primary_legislation,C2004A01402,austlii:sha256:3edbf0d1619c8ca125a5687273a8fe90716ff31c47cf80ccddab6bf1871f9109,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/faata1975355/,2025-12-30T00:14:22.695858Z,2025-12-30T00:15:52.743614Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A01402/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/faata1975355.txt
100000063,Franchise Fees Windfall Tax (Collection) Act 1997,primary_legislation,C2004A05225,austlii:sha256:c2de876da0354d1eb99995b2587d91dcda9a5ba2bb74773bb44c4f8eb3ed38e1,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/ffwta1997339/,2025-12-30T00:15:52.745508Z,2025-12-30T00:17:22.339580Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A05225/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/ffwta1997339.txt
100000064,Franchise Fees Windfall Tax (Imposition) Act 1997,primary_legislation,C2004A05226,austlii:sha256:7cd9d6ba370a6dc98cfffbeaa359f08cc97f0a2d51aee6e0b41ce3e5be9ee2f9,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/ffwta1997370/,2025-12-30T00:17:22.341252Z,2025-12-30T00:18:52.430800Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A05226/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/ffwta1997370.txt
100000065,Freedom of Information Act 1982,primary_legislation,C2004A03362,austlii:sha256:9a6ec3f472dad59cededa3d5842b8c64ebbdc9bf4e57aa2125b0dc19fb146f04,commonwealth,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/foia1982222/,2025-12-30T00:18:52.432741Z,2025-12-30T00:20:22.390444Z,ok,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/foia1982222.txt
100000066,Fringe Benefits Tax (Application to the Commonwealth) Act 1986,primary_legislation,C2004A03283,austlii:sha256:c0f37015722b7ae3ba56285f1f28b36795a733bbf79aa3702e6cf594b2ff7837,commonwealth,fringe_benefits_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/fbtttca1986486/,2025-12-30T00:20:22.392090Z,2025-12-30T00:21:52.374554Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03283/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/fbtttca1986486.txt
100000067,Fringe Benefits Tax Act 1986,primary_legislation,C2004A03281,austlii:sha256:039a627c43833f8c3cedc45f108b2678b1ea67d092de3207ff5f70c31600f7b1,commonwealth,fringe_benefits_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/fbta1986188/,2025-12-30T00:21:52.376191Z,2025-12-30T00:23:22.252966Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03281/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/fbta1986188.txt
100000068,Fringe Benefits Tax Assessment Act 1986,primary_legislation,C2004A03280,austlii:sha256:815e4a2c782cf502757b6beafd1b8de8059743b80b5b5e5f22a148dab8067720,commonwealth,fringe_benefits_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/fbtaa1986312/,2025-12-30T00:23:22.254829Z,2025-12-30T00:24:52.778682Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03280/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/fbtaa1986312.txt
100000069,Fuel Tax Act 2006,primary_legislation,C2004A03354,austlii:sha256:5f3d3d01e410b006aed1a3b7b98e979892cfd4d7a04cbb99d3cd8e08b54abe47,commonwealth,excise_including_customs,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/fta2006103/,2025-12-30T00:24:52.780345Z,2025-12-30T00:26:22.417504Z,ok,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/fta2006103.txt
100000070,Gambling and Racing Control Act 1999,primary_legislation,R35|2025-12-16,austlii:sha256:fe61d989319c58d1c5090d6fdda0fe1f2bb70109d5c091a61b2284dd44c25a30,australian_capital_territory,other,classic_austlii,https://classic.austlii.edu.au/au/legis/act/consol_act/garca1999230/,2025-12-30T00:26:22.419456Z,2025-12-30T00:27:52.307813Z,ok,,InForce,text,https://www.legislation.act.gov.au/a/1999-46/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/act/consol_act/garca1999230.txt
100000071,Gambling Taxation Act 2023,primary_legislation,3,austlii:sha256:b6ab1233f9e8f2ee8bdde5a0390a636ea575e2611442ea6a90ff47c8ea31048c,victoria,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/gta2023174/,2025-12-30T00:27:52.309459Z,2025-12-30T00:29:22.290475Z,ok,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/gambling-taxation-act-2023/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/gta2023174.txt
100000072,Gaming Control Act 1993,primary_legislation,reprint:REPG006,austlii:sha256:521cb204eb56e86278a7ea46adf8e224246f2f13cd8503a9324a0301ed48bfa6,northern_territory,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nt/consol_act/gca1993156/,2025-12-30T00:29:22.292408Z,2025-12-30T00:30:52.371923Z,ok,,InForce,text,https://legislation.nt.gov.au/en/Legislation/GAMING-CONTROL-ACT-1993,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nt/consol_act/gca1993156.txt
100000073,Gaming Machine Act 1995,primary_legislation,reprint:REPG008,austlii:sha256:6227db77652bc7b485e132e5a2a337831545b20ce491d56f6fce55be55a0e48d,northern_territory,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nt/consol_act/gma1995112/,2025-12-30T00:30:52.373618Z,2025-12-30T00:32:22.426745Z,ok,,InForce,text,https://legislation.nt.gov.au/en/Legislation/GAMING-MACHINE-ACT-1995,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nt/consol_act/gma1995112.txt
100000074,Gaming Machine Act 2004,primary_legislation,R64|2025-12-16,austlii:sha256:f0d2117821a91eca01ea22a309b774b253e196a81f2895fced3b66eedae86699,australian_capital_territory,other,classic_austlii,https://classic.austlii.edu.au/au/legis/act/consol_act/gma2004112/,2025-12-30T00:32:22.428394Z,2025-12-30T00:33:52.427666Z,ok,,InForce,text,https://www.legislation.act.gov.au/a/2004-34/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/act/consol_act/gma2004112.txt
100000075,Gaming Machine Tax Act 2001,primary_legislation,fmt:v2|2021-11-29,austlii:sha256:8f5c61f61c49452e33b812e7743fab961614999b82a5e298e8d0edd1c2709f58,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/gmta2001154/,2025-12-30T00:33:52.429320Z,2025-12-30T00:35:22.299896Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-2001-072,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/gmta2001154.txt
100000076,Health Insurance Act 1973,primary_legislation,C2025C00640,austlii:sha256:1a891f6b599152044c022e8939d5f4d28d4bef1b9635412d7d0413d38d2bef8e,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/hia1973164/,2025-12-30T00:35:22.301909Z,2025-12-30T00:36:52.500304Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A00101/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/hia1973164.txt
100000077,Health Insurance Levies Act 1982,primary_legislation,fmt:v2|2013-01-11,austlii:sha256:7bfafd03aa227344efac2043b7ab059a1a8dc296a982e87ef01196667e750144,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/hila1982230/,2025-12-30T00:36:52.501937Z,2025-12-30T00:38:22.287053Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1982-159,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/hila1982230.txt
100000078,Higher Education Support Act 2003,primary_legislation,C2004A01234,austlii:sha256:de81d6b516104ccc6ca44c6004c852fdfa02554d134df647878d4eed440e3751,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/hesa2003271/,2025-12-30T00:38:22.289057Z,2025-12-30T00:39:52.471839Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A01234/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/hesa2003271.txt
100000079,Income Tax (Bearer Debentures) Act 1971,primary_legislation,C1971A00055,austlii:sha256:ad6447f717ede99304a5428f172d78aea0283e56e141a5f41a702cdc54fbfa3d,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/itda1971262/,2025-12-30T00:39:52.473490Z,2025-12-30T00:41:22.285229Z,ok,,InForce,text,https://www.legislation.gov.au/C1971A00055/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/itda1971262.txt
100000080,Income Tax (Consequential Amendments) Act 1997,primary_legislation,C2004A05134,austlii:sha256:848c861945562773635f7a1bfb15e767b482e44bcd7c9ffe36d399313c8799f2,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/itaa1997356/,2025-12-30T00:41:22.287122Z,2025-12-30T00:42:52.310202Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A05134/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/itaa1997356.txt
100000081,Income Tax (Deferred Interest Securities) (Tax File Number Withholding Tax) Act 1991,primary_legislation,C2004A04290,austlii:sha256:6b7cb1fbca5781f385320cf98aae5e92b3114d11653f3f3c119496c6345d93ef,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/itisfnwta1991690/,2025-12-30T00:42:52.311841Z,2025-12-30T00:44:22.315493Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A04290/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/itisfnwta1991690.txt
100000082,Income Tax (Diverted Income) Act 1981,primary_legislation,C2004A02489,austlii:sha256:dbae4708af4819131c320c0d5eabfee5113125c09fbdafb71aec7c6899fd7210,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/itia1981248/,2025-12-30T00:44:22.317261Z,2025-12-30T00:45:52.270662Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A02489/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/itia1981248.txt
100000083,"Income Tax (Dividends, Interest and Royalties Withholding Tax) Act 1974",primary_legislation,C2004A00086,austlii:sha256:dd324efdb0a9a91e7a2d56f894acb6c1f26ca45d6986ca2dd8ad11626c2e47e7,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/itiarwta1974590/,2025-12-30T00:45:52.272353Z,2025-12-30T00:47:22.391761Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A00086/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/itiarwta1974590.txt
100000084,Income Tax (Former Complying Superannuation Funds) Act 1994,primary_legislation,C2004A04844,austlii:sha256:95c1797cae7bbd7ce3461de9ac77c62fdd3b80f5c162ed4b1afe1ef632654e6a,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/itcsfa1994523/,2025-12-30T00:47:22.393419Z,2025-12-30T00:48:52.305341Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A04844/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/itcsfa1994523.txt
100000085,Income Tax (Former Non-Resident Superannuation Funds) Act 1994,primary_legislation,C2004A04845,austlii:sha256:844f4026c37269b5cfeff6d210fca3440f3edba2277c7981e77abeda09e5c1ab,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au//legis/cth/consol_act/itnsfa1994544/,2025-12-30T00:48:52.308664Z,2025-12-30T00:50:22.284473Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A04845/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/itnsfa1994544.txt
100000086,Income Tax (Fund Contributions) Act 1989,primary_legislation,C2004A03847,austlii:sha256:a3a801df25fd1b8a545f09328738385ce1327fe831a5f1305087c7bc2feff504,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/itca1989323/,2025-12-30T00:50:22.286145Z,2025-12-30T00:51:52.284389Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03847/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/itca1989323.txt
100000087,Income Tax (Labour Mobility Program Withholding Tax) Act 2012,primary_legislation,C2012A00059,austlii:sha256:5d6bcf8cca1976f1d24cccc09d4434351232ae494956ec2cda025d182fc487cc,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/itmpwta2012517/,2025-12-30T00:51:52.286066Z,2025-12-30T00:53:22.280183Z,ok,,InForce,text,https://www.legislation.gov.au/C2012A00059/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/itmpwta2012517.txt
100000088,Income Tax (Managed Investment Trust Transitional) Act 2008,primary_legislation,C2008A00030,austlii:sha256:0e6b4a6a5a3d16ef53f27f8dc6c2a64f06335a45aa96d8fb31065595ea16f21f,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/ititta2008518/,2025-12-30T00:53:22.281858Z,2025-12-30T00:54:52.264017Z,ok,,InForce,text,https://www.legislation.gov.au/C2008A00030/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/ititta2008518.txt
100000089,Income Tax (Managed Investment Trust Withholding Tax) Act 2008,primary_legislation,C2008A00031,austlii:sha256:900ec24bdc503a7534762b680597876314fc367abc8d3281f01c78dac79ebb73,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/ititwta2008538/,2025-12-30T00:54:52.265948Z,2025-12-30T00:56:22.286178Z,ok,,InForce,text,https://www.legislation.gov.au/C2008A00031/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/ititwta2008538.txt
100000090,Income Tax (Mining Withholding Tax) Act 1979,primary_legislation,C2004A02038,austlii:sha256:13033eb131c774e200e917ca7689ad7cc88f7d9679062d6b78696ff2723ea050,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/itwta1979336/,2025-12-30T00:56:22.287874Z,2025-12-30T00:57:52.267762Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A02038/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/itwta1979336.txt
100000091,Income Tax (Offshore Banking Units) (Withholding Tax Recoupment) Act 1988,primary_legislation,C2004A03605,austlii:sha256:a662b21a174727de832f73d3c8bd587c5cd44df520e3418a0ce820b94125dd62,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/itbutra1988609/,2025-12-30T00:57:52.269506Z,2025-12-30T00:59:22.264981Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03605/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/itbutra1988609.txt
100000092,Income Tax (TFN Withholding Tax (ESS)) Act 2009,primary_legislation,C2009A00132,austlii:sha256:79bb92f006877e39318a9c4eb2099f8436030b8f52d0a9a2c7546962d8715c2f,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/itwta2009353/,2025-12-30T00:59:22.266646Z,2025-12-30T01:00:52.293908Z,ok,,InForce,text,https://www.legislation.gov.au/C2009A00132/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/itwta2009353.txt
100000093,Income Tax Act 1986,primary_legislation,C2004A03349,austlii:sha256:f975cd3f5dbaf064a6715112802044697720aaa6865a9fa974396f86c4eea796,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/ita1986116/,2025-12-30T01:00:52.295529Z,2025-12-30T01:02:22.294038Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03349/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/ita1986116.txt
100000094,Income Tax Assessment Act 1936,primary_legislation,C1936A00027,austlii:sha256:1a8e98f8ea1c882780d15228a330b11bcc7db2cb8636cf1babe19e6617978f0e,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/itaa1936240/,2025-12-30T01:02:22.295687Z,2025-12-30T01:03:52.964616Z,ok,,InForce,text,https://www.legislation.gov.au/C1936A00027/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/itaa1936240.txt
100000095,Income Tax Assessment Act 1997,primary_legislation,C2004A05138,austlii:sha256:efdf8b3262291cdda1b476972fe5457a243844d00f33fe6d6ec748f4785e4d87,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/itaa1997240/,2025-12-30T01:03:52.966333Z,2025-12-30T01:05:23.906609Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A03348/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/itaa1997240.txt
100000096,Income Tax Rates Act 1986,primary_legislation,C2025C00288,austlii:sha256:e0b75161f0eb72031c0c7882be837c57b4eeed6fef5e00d2bf073a66e86fa3fb,commonwealth,federal_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/num_act/itra1986174/,2025-12-30T01:05:23.908348Z,2025-12-30T01:06:52.301489Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A05138/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/num_act/itra1986174.txt
100000097,Inspector-General of Taxation Act 2003,primary_legislation,C2004A01106,austlii:sha256:fb4a97cc8c598da1da64fd982822984eee92cd9212465c1080a66d6794bf56d5,commonwealth,other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/iota2003301/,2025-12-30T01:06:52.303394Z,2025-12-30T01:08:22.310465Z,ok,,InForce,text,https://www.legislation.gov.au/C2004A01106/latest/text,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/iota2003301.txt
100000098,Insurance Protection Tax Act 2001,primary_legislation,fmt:v2|2024-08-20,austlii:sha256:7f891a667dd86c9a2ce84cff42542132292cce30df4b2f3e31d2aa22617be4b4,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/ipta2001283/,2025-12-30T01:08:22.312253Z,2025-12-30T01:09:52.304445Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-2001-040,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/ipta2001283.txt
100000099,Interpretation Act 1978,primary_legislation,reprint:REPI005,austlii:sha256:5ede1a90c51c4d6b367b725c9aa0184b9949e03d4a51ed0eada586626bd21ee2,northern_territory,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nt/consol_act/ia1978191/,2025-12-30T01:09:52.306086Z,2025-12-30T01:11:22.349591Z,ok,,InForce,text,https://legislation.nt.gov.au/Legislation/INTERPRETATION-ACT-1978,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nt/consol_act/ia1978191.txt
100000100,Interpretation Act 1984,primary_legislation,fmt:v2|currency_start:2025-12-18|suffix:07-k0-00,austlii:sha256:4acfda90d7c3fd316ecc541a9fbbdfe0078db2ff3cc402d9bf3f249ac594658d,western_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_act/ia1984191/,2025-12-30T01:11:22.351254Z,2025-12-30T01:12:52.368547Z,ok,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_a384.html&view=consolidated,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/wa/consol_act/ia1984191.txt
100000101,Interpretation Act 1987,primary_legislation,fmt:v2|2024-11-21,austlii:sha256:3bcd7519503701a5b45c7e1d307b03e8890821aafd02aff39196b5c5d7b8b0d7,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/ia1987191/,2025-12-30T01:12:52.374119Z,2025-12-30T01:14:22.377292Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/whole/html/inforce/current/act-1987-015,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/ia1987191.txt
100000102,Interpretation of Legislation Act 1984,primary_legislation,133,austlii:sha256:932bbea506e8338761f058ea03a27300d448b33fa66e0e3d1ad43a815200fcd5,victoria,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/iola1984322/,2025-12-30T01:14:22.378958Z,2025-12-30T01:15:52.545532Z,ok,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/interpretation-legislation-act-1984/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/iola1984322.txt
100000103,Land Tax Act 1936,primary_legislation,fmt:v2|2025-12-03,austlii:sha256:499791a9df3fb7335b5bbf28ae30068b45374fe63542386fe88bf956e4354591,south_australia,land_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_act/lta193690/,2025-12-30T01:15:52.547204Z,2025-12-30T01:17:22.377581Z,ok,,InForce,text,https://www.legislation.sa.gov.au/lz?path=/c/a/land%20tax%20act%201936,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/sa/consol_act/lta193690.txt
100000104,Land Tax Act 1956,primary_legislation,fmt:v2|2025-09-23,austlii:sha256:01a6a7c412f3ff4edb46e22b5bfd2045e8a99731d494aea93ea05409f4b9d98d,new_south_wales,land_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/lta195690/,2025-12-30T01:17:22.379249Z,2025-12-30T01:18:52.420301Z,ok,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1956-027,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/lta195690.txt
100000105,Land Tax Act 2000,primary_legislation,fmt:v4|2024-09-04,austlii:sha256:85140a90333c8755141a30e79c4b74f1eceff1fe99261223df808ca1f0ce3fe7,tasmania,land_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_act/lta200090/,2025-12-30T01:18:52.421958Z,2025-12-30T01:20:22.414513Z,ok,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/act-2000-074,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_act/lta200090.txt
100000106,Land Tax Act 2002,primary_legislation,fmt:v2|currency_start:2015-07-01|suffix:02-d0-04,austlii:sha256:3667b2496aeab1e1a5a289b90688b969d0f7436ed9f331e6da7016bc62821fa4,western_australia,land_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_act/lta200290/,2025-12-30T01:20:22.416180Z,2025-12-30T01:21:52.316437Z,ok,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_a6340.html&view=consolidated,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/wa/consol_act/lta200290.txt
100000107,Land Tax Act 2004,primary_legislation,R34|2025-12-26,austlii:sha256:e7304e2dbdc6ee4ea4ec3d19d95903124a6fffff225e93eff8f9bd40e766e4d0,australian_capital_territory,land_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/act/consol_act/lta200490/,2025-12-30T01:21:52.318094Z,2025-12-30T01:23:22.350311Z,ok,,InForce,text,https://www.legislation.act.gov.au/a/2004-4/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/act/consol_act/lta200490.txt
100000108,Land Tax Act 2005,primary_legislation,84,austlii:sha256:b5a18222514623a7af81fd05faa974dd254e67c43bd311421044be9857f81093,victoria,land_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/lta200590/,2025-12-30T01:23:22.352023Z,2025-12-30T01:24:52.448506Z,ok,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/land-tax-act-2005/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/lta200590.txt
100000109,Land Tax Assessment Act 2002,primary_legislation,fmt:v2|currency_start:2025-12-19|suffix:05-m0-00,austlii:sha256:53a3d0d0a06f2c53ba027f1ba17990d37c25be5395d5e6458bbb58b3ff421a6d,western_australia,land_tax,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_act/ltaa2002214/,2025-12-30T01:24:52.450516Z,2025-12-30T01:26:22.455546Z,ok,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_a6341.html&view=consolidated,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/wa/consol_act/ltaa2002214.txt
